ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionEndDate,ExhibitionURL,ExhibitionRole,ExhibitionRoleinPressRelease,ConstituentType,DisplayName,AlphaSort,FirstName,MiddleName,LastName,Nationality,ArtistBio,Gender,ConstituentURL
2927.0,Contemporary Drawings,1984-12-08,5/20/1985,moma.org/calendar/exhibitions/2012,Artist,Artist,Individual,Cy Twombly,Twombly Cy,Cy,,Twombly,American,"American, 1928–2011",Male,moma.org/artists/5988
2927.0,Contemporary Drawings,1984-12-08,5/20/1985,moma.org/calendar/exhibitions/2012,Artist,Artist,Individual,Andy Warhol,Warhol Andy,Andy,,Warhol,American,"American, 1928–1987",Male,moma.org/artists/6246
2927.0,Contemporary Drawings,1984-12-08,5/20/1985,moma.org/calendar/exhibitions/2012,Artist,Artist,Individual,Terry Winters,Winters Terry,Terry,,Winters,American,"American, born 1949",Male,moma.org/artists/6408
3472.0,Lee Krasner: A Retrospective,1984-12-20,2/12/1985,moma.org/calendar/exhibitions/2207,Curator,Director,Individual,Barbara Rose,Rose Barbara,Barbara,,Rose,,,,moma.org/artists/22442
3472.0,Lee Krasner: A Retrospective,1984-12-20,2/12/1985,moma.org/calendar/exhibitions/2207,Curator,Director,Individual,William S. Rubin,Rubin William S.,William,,Rubin,American,"American, 1927–2006",Male,moma.org/artists/13938
3472.0,Lee Krasner: A Retrospective,1984-12-20,2/12/1985,moma.org/calendar/exhibitions/2207,Artist,Artist,Individual,Lee Krasner,Krasner Lee,Lee,,Krasner,American,"American, 1908–1984",Female,moma.org/artists/3240
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Curator,Selector,Individual,Barbara London,London Barbara,Barbara,,London,,,,moma.org/artists/26020
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Carlos Anzaldua,Anzaldua Carlos,Carlos,,Anzaldua,,,,moma.org/artists/63599
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Nancy Buchanan,Buchanan Nancy,Nancy,,Buchanan,American,"American, born 1946",Female,moma.org/artists/34882
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Sara Diamond,Diamond Sara,Sara,,Diamond,American,"American, born 1954",Female,moma.org/artists/35618
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Hildegarde Duane,Duane Hildegarde,Hildegarde,,Duane,,,,moma.org/artists/63602
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Steve Fagin,Fagin Steve,Steve,,Fagin,American,"American, born 1946",Male,moma.org/artists/35626
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Jeanne C. Finley,Finley Jeanne C.,Jeanne,C.,Finley,,,,moma.org/artists/63601
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Howard Fried,Fried Howard,Howard,,Fried,American,"American, born 1946",Male,moma.org/artists/63487
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Doug Hall,Hall Doug,Doug,,Hall,American,"American, born 1944",Male,moma.org/artists/35485
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Ulysses Jenkins,Jenkins Ulysses,Ulysses,,Jenkins,American,"American, born 1946",,moma.org/artists/41283
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Paul Kos,Kos Paul,Paul,,Kos,American,"American, born 1942",Male,moma.org/artists/32297
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Tony Labat,Labat Tony,Tony,,Labat,American,"American, born Cuba. 1951",Male,moma.org/artists/34938
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,David Lamelas,Lamelas David,David,,Lamelas,Argentine,"Argentine, born 1946",Male,moma.org/artists/35162
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Alan Lande,Lande Alan,Alan,,Lande,,,,moma.org/artists/63488
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Chip Lord,Lord Chip,Chip,,Lord,American,"American, born 1944",Male,moma.org/artists/32750
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Mickey McGowan,McGowan Mickey,Mickey,,McGowan,American,"American, born 1946",Female,moma.org/artists/34879
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Branda Miller,Miller Branda,Branda,,Miller,American,"American, born 1952",Female,moma.org/artists/34823
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Joyce Saunders,Saunders Joyce,Joyce,,Saunders,,,,moma.org/artists/63603
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Ilene Segalove,Segalove Ilene,Ilene,,Segalove,American,"American, born 1950",Female,moma.org/artists/38859
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Bill Viola,Viola Bill,Bill,,Viola,American,"American, born 1951",Male,moma.org/artists/7898
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Marshall Weber,Weber Marshall,Marshall,,Weber,,,,moma.org/artists/63600
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Bruce Yonemoto,Yonemoto Bruce,Bruce,,Yonemoto,American,"Japanese–American, born 1949",Male,moma.org/artists/35460
3471.0,Video from Vancouver to San Diego,1985-01-04,2/26/1985,moma.org/calendar/exhibitions/2206,Artist,Artist,Individual,Norman Yonemoto,Yonemoto Norman,Norman,,Yonemoto,American,"Japanese–American, born 1946",Male,moma.org/artists/35461
3470.0,Josef Fenneker: Cinema Posters From Berlin,1985-02-14,3/31/1985,moma.org/calendar/exhibitions/2205,Curator,Organizer,Individual,Mary Corliss,Corliss Mary,Mary,,Corliss,,,,moma.org/artists/25529
3470.0,Josef Fenneker: Cinema Posters From Berlin,1985-02-14,3/31/1985,moma.org/calendar/exhibitions/2205,Artist,Artist,Individual,Josef Fenneker,Fenneker Josef,Josef,,Fenneker,,,,moma.org/artists/63604
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Walter Darby Bannard,Bannard Walter Darby,Walter,Darby,Bannard,American,"American, born 1931",Male,moma.org/artists/322
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Louise Bourgeois,Bourgeois Louise,Louise,,Bourgeois,American,"American, born France. 1911–2010",Female,moma.org/artists/710
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Christo (Christo Javacheff),Christo (Christo Javacheff),,,Christo (Christo Javacheff),American,"American, born Bulgaria 1935",Male,moma.org/artists/1114
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Chryssa,Chryssa,,,Chryssa,American,"American, 1933–2013",Female,moma.org/artists/1118
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Francesco Clemente,Clemente Francesco,Francesco,,Clemente,Italian,"Italian, born 1952",Male,moma.org/artists/1145
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Enzo Cucchi,Cucchi Enzo,Enzo,,Cucchi,Italian,"Italian, born 1949",Male,moma.org/artists/1323
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Joseph Glasco,Glasco Joseph,Joseph,,Glasco,American,"American, 1925–1996",Male,moma.org/artists/2187
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Toni Grand,Grand Toni,Toni,,Grand,French,"French, born 1935",Male,moma.org/artists/2290
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Red Grooms,Grooms Red,Red,,Grooms,American,"American, born 1937",Male,moma.org/artists/2357
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Al Held,Held Al,Al,,Held,American,"American, 1928–2005",Male,moma.org/artists/2583
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Eva Hesse,Hesse Eva,Eva,,Hesse,American,"American, born Germany. 1936–1970",Female,moma.org/artists/2623
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Neil Jenney,Jenney Neil,Neil,,Jenney,American,"American, born 1945",Male,moma.org/artists/2904
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Alex Katz,Katz Alex,Alex,,Katz,American,"American, born 1927",Male,moma.org/artists/3016
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Ellsworth Kelly,Kelly Ellsworth,Ellsworth,,Kelly,,,Male,moma.org/artists/3048
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Robert Kobayashi,Kobayashi Robert,Robert,,Kobayashi,American,"American, born 1925",Male,moma.org/artists/3176
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Sol LeWitt,LeWitt Sol,Sol,,LeWitt,American,"American, 1928–2007",Male,moma.org/artists/3528
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Robert Longo,Longo Robert,Robert,,Longo,American,"American, born 1953",Male,moma.org/artists/3592
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Agnes Martin,Martin Agnes,Agnes,,Martin,American,"American, born Canada. 1912–2004",Female,moma.org/artists/3787
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,George McNeil,McNeil George,George,,McNeil,American,"American, 1908–1995",Male,moma.org/artists/3894
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Isamu Noguchi,Noguchi Isamu,Isamu,,Noguchi,American,"American, 1904–1988",Male,moma.org/artists/4324
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Kenneth Noland,Noland Kenneth,Kenneth,,Noland,American,"American, 1924–2010",Male,moma.org/artists/4326
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Thomas Nozkowski,Nozkowski Thomas,Thomas,,Nozkowski,American,"American, born 1944",Male,moma.org/artists/4344
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Claes Oldenburg,Oldenburg Claes,Claes,,Oldenburg,,,Male,moma.org/artists/4397
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Jules Olitski,Olitski Jules,Jules,,Olitski,American,"American, 1922–2007",Male,moma.org/artists/4399
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Giuseppe Penone,Penone Giuseppe,Giuseppe,,Penone,Italian,"Italian, born 1947",Male,moma.org/artists/4550
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Martin Puryear,Puryear Martin,Martin,,Puryear,American,"American, born 1941",Male,moma.org/artists/4758
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Carl Fredrik Reuterswärd,Reuterswärd Carl Fredrik,Carl,Fredrik,Reuterswärd,Swedish,"Swedish, born 1934",Male,moma.org/artists/4878
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Larry Rivers,Rivers Larry,Larry,,Rivers,American,"American, 1923–2002",Male,moma.org/artists/4945
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,James Rosati,Rosati James,James,,Rosati,American,"American, 1912–1988",Male,moma.org/artists/5016
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,George Segal,Segal George,George,,Segal,American,"American, 1924–2000",Male,moma.org/artists/5316
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Michael Singer,Singer Michael,Michael,,Singer,American,"American, born 1945",Male,moma.org/artists/5446
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Pat Steir,Steir Pat,Pat,,Steir,American,"American, born 1940",Female,moma.org/artists/5637
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Frank Stella,Stella Frank,Frank,,Stella,American,"American, born 1936",Male,moma.org/artists/5640
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,George Sugarman,Sugarman George,George,,Sugarman,American,"American, 1912–1999",Male,moma.org/artists/5720
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Cy Twombly,Twombly Cy,Cy,,Twombly,American,"American, 1928–2011",Male,moma.org/artists/5988
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Terry Winters,Winters Terry,Terry,,Winters,American,"American, born 1949",Male,moma.org/artists/6408
2794.0,Reinstallation of the Contemporary Galleries,1985-02-15,3/17/1985,moma.org/calendar/exhibitions/1946,Artist,Artist,Individual,Joan Witek,Witek Joan,Joan,,Witek,American,"American, born 1943",Female,moma.org/artists/6416
2603.0,Henri Rousseau,1985-02-21,6/4/1985,moma.org/calendar/exhibitions/1706,Curator,Director,Individual,Michel Hoog,Hoog Michel,Michel,,Hoog,,,,moma.org/artists/26823
2603.0,Henri Rousseau,1985-02-21,6/4/1985,moma.org/calendar/exhibitions/1706,Curator,Director,Individual,Carolyn Lanchner,Lanchner Carolyn,Carolyn,,Lanchner,,,,moma.org/artists/25396
2603.0,Henri Rousseau,1985-02-21,6/4/1985,moma.org/calendar/exhibitions/1706,Curator,Director,Individual,William S. Rubin,Rubin William S.,William,,Rubin,American,"American, 1927–2006",Male,moma.org/artists/13938
2603.0,Henri Rousseau,1985-02-21,6/4/1985,moma.org/calendar/exhibitions/1706,Artist,Artist,Individual,Henri Rousseau,Rousseau Henri,Henri,,Rousseau,French,"French, 1844–1910",Male,moma.org/artists/5056
2926.0,The Drawings of Henri Matisse,1985-02-28,5/14/1985,moma.org/calendar/exhibitions/2011,Curator,Organizer,Individual,John Golding,Golding John,John,,Golding,,,Male,moma.org/artists/2218
2926.0,The Drawings of Henri Matisse,1985-02-28,5/14/1985,moma.org/calendar/exhibitions/2011,Curator,Assistant Curator,Individual,Magdalena Dabrowski,Dabrowski Magdalena,Magdalena,,Dabrowski,,,,moma.org/artists/23562
2926.0,The Drawings of Henri Matisse,1985-02-28,5/14/1985,moma.org/calendar/exhibitions/2011,Curator,Assistant Curator,Individual,John Elderfield,Elderfield John,John,,Elderfield,British,"British, born 1943",,moma.org/artists/9295
2926.0,The Drawings of Henri Matisse,1985-02-28,5/14/1985,moma.org/calendar/exhibitions/2011,Curator,Assistant Curator,Individual,Catherine Lampert,Lampert Catherine,Catherine,,Lampert,,,,moma.org/artists/26268
2926.0,The Drawings of Henri Matisse,1985-02-28,5/14/1985,moma.org/calendar/exhibitions/2011,Artist,Artist,Individual,Henri Matisse,Matisse Henri,Henri,,Matisse,French,"French, 1869–1954",Male,moma.org/artists/3832
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Curator,Organizer,Individual,Barbara London,London Barbara,Barbara,,London,,,,moma.org/artists/26020
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Lynn Adler,Adler Lynn,Lynn,,Adler,,,Female,moma.org/artists/35592
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Joseph Camp,Camp Joseph,Joseph,,Camp,,,,moma.org/artists/63606
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Dimitri Devyatkin,Devyatkin Dimitri,Dimitri,,Devyatkin,American,"American, born 1949",Male,moma.org/artists/35597
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Tammy Gold,Gold Tammy,Tammy,,Gold,,,,moma.org/artists/66733
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Deanna Kamiel,Kamiel Deanna,Deanna,,Kamiel,Canadian,Canadian,Female,moma.org/artists/35479
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Esti Marpet,Marpet Esti,Esti,,Marpet,,,,moma.org/artists/63466
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Jim Mayer,Mayer Jim,Jim,,Mayer,,,,moma.org/artists/64805
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Michelle Parkerson,Parkerson Michelle,Michelle,,Parkerson,American,American,Female,moma.org/artists/35577
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,John Rogers,Rogers John,John,,Rogers,,,,moma.org/artists/64806
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,George Stoney,Stoney George,George,,Stoney,,,,moma.org/artists/63605
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Thiermann Erik,Thiermann Erik,Erik,,Thiermann,,,,moma.org/artists/66736
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Ian Thiermann,Thiermann Ian,Ian,,Thiermann,,,,moma.org/artists/63607
3469.0,Video: Recent Nonfiction,1985-02-28,3/31/1985,moma.org/calendar/exhibitions/2204,Artist,Artist,Individual,Vivienne Verdon-Roe,Verdon-Roe Vivienne,Vivienne,,Verdon-Roe,,,,moma.org/artists/66737
3468.0,"Happy Anniversary Department of Film, 1935–1985",1985-03-13,8/20/1985,moma.org/calendar/exhibitions/2203,,,,,,,,,,,,
3467.0,The Work of Atget: Modern Times,1985-03-14,5/14/1985,moma.org/calendar/exhibitions/2202,Curator,Organizer,Individual,John Szarkowski,Szarkowski John,John,,Szarkowski,American,"American, 1925–2007",Male,moma.org/artists/8084
3467.0,The Work of Atget: Modern Times,1985-03-14,5/14/1985,moma.org/calendar/exhibitions/2202,Artist,Artist,Individual,Eugčne Atget,Atget Eugčne,Eugčne,,Atget,French,"French, 1857–1927",Male,moma.org/artists/229
3466.0,The Work of Atget: The Ancien Régime,1985-03-14,5/14/1985,moma.org/calendar/exhibitions/2201,Curator,Director,Individual,John Szarkowski,Szarkowski John,John,,Szarkowski,American,"American, 1925–2007",Male,moma.org/artists/8084
3466.0,The Work of Atget: The Ancien Régime,1985-03-14,5/14/1985,moma.org/calendar/exhibitions/2201,Artist,Artist,Individual,Eugčne Atget,Atget Eugčne,Eugčne,,Atget,French,"French, 1857–1927",Male,moma.org/artists/229
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Curator,[Curator],Individual,David Whitney,Whitney David,David,,Whitney,,,Male,moma.org/artists/10902
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Curator,Selector,Individual,Philip Johnson,Johnson Philip,Philip,,Johnson,American,"American, 1906–2005",Male,moma.org/artists/2927
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Adolph Gottlieb,Gottlieb Adolph,Adolph,,Gottlieb,American,"American, 1903–1974",Male,moma.org/artists/2268
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Philip Guston,Guston Philip,Philip,,Guston,American,"American, born Canada. 1913–1980",Male,moma.org/artists/2419
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Jasper Johns,Johns Jasper,Jasper,,Johns,American,"American, born 1930",Male,moma.org/artists/2923
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Donald Judd,Judd Donald,Donald,,Judd,American,"American, 1928–1994",Male,moma.org/artists/2948
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Ellsworth Kelly,Kelly Ellsworth,Ellsworth,,Kelly,,,Male,moma.org/artists/3048
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Franz Kline,Kline Franz,Franz,,Kline,American,"American, 1910–1962",Male,moma.org/artists/3148
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Roy Lichtenstein,Lichtenstein Roy,Roy,,Lichtenstein,American,"American, 1923–1997",Male,moma.org/artists/3542
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Agnes Martin,Martin Agnes,Agnes,,Martin,American,"American, born Canada. 1912–2004",Female,moma.org/artists/3787
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Robert Morris,Morris Robert,Robert,,Morris,American,"American, born 1931",Male,moma.org/artists/4108
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Barnett Newman,Newman Barnett,Barnett,,Newman,American,"American, 1905–1970",Male,moma.org/artists/4285
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Claes Oldenburg,Oldenburg Claes,Claes,,Oldenburg,,,Male,moma.org/artists/4397
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Robert Rauschenberg,Rauschenberg Robert,Robert,,Rauschenberg,American,"American, 1925–2008",Male,moma.org/artists/4823
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Mark Rothko,Rothko Mark,Mark,,Rothko,American,"American, born Russia (now Latvia). 1903–1970",Male,moma.org/artists/5047
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,George Segal,Segal George,George,,Segal,American,"American, 1924–2000",Male,moma.org/artists/5316
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Richard Serra,Serra Richard,Richard,,Serra,American,"American, born 1939",Male,moma.org/artists/5349
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Richard Stankiewicz,Stankiewicz Richard,Richard,,Stankiewicz,American,"American, 1922–1983",Male,moma.org/artists/5601
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Frank Stella,Stella Frank,Frank,,Stella,American,"American, born 1936",Male,moma.org/artists/5640
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Mark di Suvero,Suvero Mark di,Mark di,,Suvero,American,"American, born 1933",Male,moma.org/artists/5743
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Bradley Walker Tomlin,Tomlin Bradley Walker,Bradley,Walker,Tomlin,American,"American, 1899–1953",Male,moma.org/artists/5896
2820.0,Philip Johnson: Selected Gifts,1985-04-10,10/27/1985,moma.org/calendar/exhibitions/1956,Artist,Artist,Individual,Andy Warhol,Warhol Andy,Andy,,Warhol,American,"American, 1928–1987",Male,moma.org/artists/6246
317.0,Posters by Franciszek Starowieyski,1985-04-11,6/4/1985,moma.org/calendar/exhibitions/1808,Curator,Selector,Individual,Robert Coates,Coates Robert,Robert,,Coates,,,,moma.org/artists/26822
317.0,Posters by Franciszek Starowieyski,1985-04-11,6/4/1985,moma.org/calendar/exhibitions/1808,Artist,Artist,Individual,Franciszek Starowieyski,Starowieyski Franciszek,Franciszek,,Starowieyski,Polish,"Polish, 1930–2009",Male,moma.org/artists/5607
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Curator,Organizer,Individual,Riva Castleman,Castleman Riva,Riva,,Castleman,American,"American, 1930–2014",Female,moma.org/artists/18388
